"species","breed_name","color","name","actual_card_num","sex","birth_date"
1,"МЕТИС","СЕРОБУРЫЙ","БРУНО",1207,1,20180601
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","БЕЛОСЕРЫЙ","ТИМОФЕЙ",23,1,20160401
2,"МЕТИС","ЧЕРЕПАХА","КСАОМИ",1194,4,20190227
2,"МЕТИС","ЧЕРНЫЙ","ФЛАФИК",1208,3,20180320
2,"МЕТИС","СЕРЫЙ ТАББИ","ТОМ",1209,3,20190529
2,"СКОТТИШ СТРАЙТ","СЕРЫЙ ТАББИ","КУМА",1210,1,20191228
1,"ЛАЙКА ЗАПАДНО-СИБИРСКАЯ","ВОЛЧИЙ","НАБАТ",1211,1,20191210
1,"ЛАЙКА ЗАПАДНО-СИБИРСКАЯ","ВОЛЧИЙ","АЛЬТА",1212,2,20191224
2,"МЕТИС","ГОЛУБОЙ БИКОЛОР","ЛЮСИ",1418,4,20190819
2,"ТАЙСКАЯ","Ш/П","ТОМ",1278,3,20190424
1,"ВЕЛЬШ-КОРГИ-ПЕМБРОК","ПОРОДНЫЙ","КЕЛЬВИН",1277,1,20190605
2,"СКОТТИШ-ФОЛД","ГОЛУБОЙ","ВИККИ",1276,4,20190718
1,"ШПИЦ ПОМЕРАНЦЕВЫЙ","РЫЖИЙ","ЛИЛА",1275,2,20191215
1,"ТЕРЬЕР ЯГД","ЧЕПРАК","КОРА",7795,2,20170511
2,"МЕТИС","РЫЖИЙ ТАББИ","СЕБАСТЬЯН",1274,3,20181115
2,"МЕТИС","ЧЕРНЫЙ БИКОЛОР","ЖУЖА",1273,4,20190815
1,"СПАНИЕЛЬ АМЕРИКАНСКИЙ КОКЕР","ЧЕРНЫЙ","ФИЛЯ",1215,1,20090920
2,"МЕТИС","БЕЛАЯ","СМЕТАНА",1213,4,20150601
1,"ДОГ НЕМЕЦКИЙ","ЧЕРНЫЙ","ЭЙРИ",6709,2,20191215
2,"СКОТТИШ-ФОЛД","ГОЛУБОЙ","БУСИНКА",7200,2,20190219
1,"РЕТРИВЕР ЛАБРАДОР","ЗОЛОТИСТЫЙ","ШЕРРИ",1281,2,20140505
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","СЕРЕБРО С ЗОЛОТОМ","БОНИ",1288,2,20130411
1,"ТЕРЬЕР ДЖЕК-РАССЕЛ","БЕЛЫЙ С РЫЖИМ","ТУРБО",5590,1,20191226
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ЧЕРНЫЙ","ВАЛЕТ",5791,3,20190308
2,"СКОТТИШ-ФОЛД","ЛИЛОВЫЙ","СИМБА",1299,3,20190606
2,"МЕТИС","РЫЖИЙ ТАББИ","МАКС",1298,3,20191015
2,"АНГОРСКАЯ","БЕЛЫЙ","БЕЛКА",2373,3,20100415
2,"МЕТИС","ЧЕРНЫЙ","ПУПС",1297,3,20190115
2,"ХАЙЛЕНД ФОЛД","ГОЛУБОЙ","ФЕЛИКС",1296,3,20190803
2,"МЕТИС","СЕРЕБР. ТАББИ","ЛУКАС",1295,3,20190715
1,"ТЕРЬЕР ЯГД","ЧЕПРАК","ТУЧА",7664,4,20160601
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ЧЕПРАК","БОНЯ",5959,2,20200101
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ЧЕПРАК","НИКА",7158,2,20191225
2,"СКОТТИШ-ФОЛД","ВИСКАС","ЛАДУШКА",6365,2,20200115
2,"МЕТИС","ЧЕРНАЯ","НЭРА",8115,4,20190501
2,"МЕТИС","ЧЕРНЫЙ","СЭММИ",9407,3,20180415
2,"МЕТИС","ЧЕРНОБЕЛЫЙ","ТОМАС",1217,3,20190915
2,"МЕТИС","ЧЕРНОБЕЛАЯ","ШУША",1218,4,20190501
2,"СКОТТИШ СТРАЙТ","СЕРЕБР. ТАББИ","АСЯ",9800,4,20181115
2,"МЕТИС","ДЫМЧАТЫЙ","СОНЯ",8554,2,20191017
2,"МЕТИС","ЧЕРНАЯ","МАРУСЯ",1219,4,20120505
2,"МЕТИС","ЧЕРНЫЙ","ТИХОН",1220,3,20190405
2,"МЕТИС","БЕЛАЯ","КНОПУСЯ",1221,4,20190806
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ЛИЛОВЫЙ","БОНЯ",1222,4,20181015
2,"СКОТТИШ СТРАЙТ","СЕРАЯ ТАББИ","КОШКА",1224,4,20181215
2,"МЕТИС","СЕРО-БЕЛАЯ","МУСЯ",1225,4,20190810
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ПОРОДНЫЙ","КЕЙСИ",1226,2,20191216
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ЧЕРНЫЙ С ЗОЛОТОМ","ДЖЕРРИ",1290,2,20200104
4,"хомяки","РЫЖАЯ С БЕЛЫМ","ШУНЯ",1246,3,20160705
2,"МЕТИС","ЧЕРНОБЕЛЫЙ","АФАНАСИЙ",1293,3,20090401
2,"МЕТИС","СЕРЫЙ ТАББИ БИК","ТАСЯ",1291,4,20190615
2,"РУССКАЯ ГОЛУБАЯ","ПОРОДНЫЙ","СИМБА",1289,3,20191010
2,"СКОТТИШ-ФОЛД","ШОКОЛАД","МИЯ",1287,2,20191218
2,"СКОТТИШ СТРАЙТ","СЕРЕБР. ТАББИ","МАЙЯ",1284,4,20190828
2,"МЕТИС","БЕЛЫЙ","НИЛЬС",1282,3,20190201
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","МАРСЕЛЬ",1010,3,20190524
2,"СКОТТИШ СТРАЙТ","ЧЕРНЫЙ","БОНЯ",1272,4,20180606
2,"МЕТИС","РЫЖИЙ ТАББИ БИК","МИЛА",1270,4,20190315
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБАЯ","БРИТА",1233,4,20190701
1,"ПИНЧЕР ЦВЕРГ","ШОКОЛАД","БАДДИ",1227,3,20110801
2,"МЕТИС","РЫЖИЙ ТАББИ","КОКОС",1268,1,20191115
2,"МЕТИС","ЧЕРНЫЙ","ЛАККИ",1267,1,20191112
1,"ХАСКИ","ЧЕРНО-БЕЛАЯ","КАЙКА",1235,2,20191023
1,"МЕТИС","ЧЕПРАК","ДЖУЛЬЕТТА",1266,2,20200115
2,"ТАЙСКАЯ","Ш/П","МИЛА",1265,4,20180606
2,"МЕТИС","РЫЖИЙ ТАББИ","ПИРАТ",1264,2,20180601
2,"МЕТИС","СЕРЫЙ ТАББИ","БУСЯ",9409,2,20180515
2,"МЕТИС","СЕРЫЙ ТАББИ","САНЯ",24,1,20190910
1,"ХАСКИ","СТАНД","КОРА",1228,2,20191024
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ЛИЛОВЫЙ","ДЫМОК",1229,1,20191014
2,"МЕТИС","РЫЖИЙ С БЕЛЫМ","МАРСИК",1049,3,20180807
2,"МЕТИС","СЕРЫЙ ТАББИ","РЫЖУЛЯ",1050,4,20180405
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","СЕРЫЙ ТАББИ НА БЕМ","ЧЕРНУШКА",1263,4,20180807
2,"МЕТИС","ДЫМЧАТЫЙ ТАББИ","БАРБАРИСКА",1262,4,20150701
1,"ГОНЧАЯ ЭСТОНСКАЯ","ТРИКОЛОР","БЕК",9596,1,20140223
1,"РЕТРИВЕР ЛАБРАДОР","ЗОЛОТИСТЫЙ","АРЧИ",1591,1,20120501
1,"МЕТИС","ЧЕПРАК","НАЙДА",8811,4,20140506
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","СТАЛЬ С ЗОЛОТОМ","ПЕНЕЛОПА",1230,2,20151129
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","СТАЛЬ С ЗОЛОТОМ","РОМЕЛИЯ",1231,2,20130317
2,"МЭЙН-КУН","КРАСНЫЙ ТАББИ","ДЖОН",1232,3,20190810
2,"МЕТИС","СЕРЕБР. ТАББИ БИК","САННИ",1236,4,20190306
1,"САМОЕД","ПОРОДНЫЙ","МАРК",1237,1,20140919
2,"МЕТИС","ЧЕРЕПАХ. ТАББИ БИК","ЛЮСЯ",1238,4,20190801
2,"МЭЙН-КУН","СЕРЫЙ ТАББИ","ВАСИЛИЙ",1240,3,20191011
2,"МЕТИС","ДЫМЧАТЫЙ ТАББИ","ФРОСЯ",1241,2,20060606
2,"МЕТИС","ЧЕРНЫЙ С БЕЛЫМ","МУСЯ",1243,4,20190405
1,"ОВЧАРКА НЕМЕЦКАЯ","ЧЕПРАК","РОНИ",1244,1,20191229
1,"РЕТРИВЕР ЛАБРАДОР","ЧЕРНАЯ","РИЧАРД",1245,1,20191121
2,"МЕТИС","СЕРЫЙ ТАББИ","КНОПА",5336,4,20190426
2,"МЕТИС","СЕРЫЙ ТАББИ","КИСЯ",5912,3,20190501
2,"МЕТИС","РЫЖИЙ ТАББИ","РЫЖАЯ",1301,4,20180606
2,"МЕТИС","БЕЛЫЙ","БЕЛЯШ",1302,1,20190815
2,"СКОТТИШ-ФОЛД","ЛИЛОВЫЙ","БЕТТИ",1303,2,20191114
2,"ТАЙСКАЯ","ПОРОДНЫЙ","СЕНЯ",1305,4,20190509
2,"МЕТИС","СЕРЫЙ","ТОМ",82,3,20121221
2,"МЕТИС","СЕРЫЙ ТАББИ БИКОЛР","МУРЗИК",1011,1,20191101
2,"ТАЙСКАЯ","ПОРОДНЫЙ","ЛИЗА",9424,4,20150630
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ЛИЛОВЫЙ","ТИМОН",1310,3,20161113
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","ЛАКИ",1311,3,20181101
2,"МЕТИС","СЕРЫЙ ТАББИ НА БЕЛ","ФЕЛИКС",1313,3,20190922
2,"МЕТИС","БУРЫЙ","ЮЛИЙ",1314,3,20180524
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ МРАМОРНЫЙ","ФРАНЧЕСКО ТОТТИ",1315,3,20191005
1,"ТЕРЬЕР ТОЙ РУССКИЙ ГЛАДКОШЕРСТНЫЙ","ЛИЛОВО ПОДПАЛЫЙ","ТАЯ",1316,2,20200106
2,"МЕТИС","ГОЛУБОЙ","БАРС",1317,3,20190303
2,"МЕТИС","ЧЕРНЫЙ","БАРБАРИСКА",1318,4,20190315
2,"МЕТИС","ЧЕРЕПАХ ТАББИ БИК","СОНЬКА",1319,4,20180303
2,"МЕТИС","СЕРАЯ","МУСЯ",1321,4,20190714
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБАЯ","ПЛЮША",1322,4,20181227
2,"МЕТИС","ЧЕРНО-БЕЛЫЙ","ВАСИЛИСА",1323,4,20190515
2,"МЕТИС","СЕРЫЙ ТАББИ НА БЕЛ","МУСЯ",5641,2,20020716
2,"СКОТТИШ-ФОЛД","ГОЛУБОЙ","ЯША",1324,3,20191015
1,"БУЛЬДОГ ФРАНЦУЗСКИЙ","ПАЛЕВЫЙ","СЭММИ",9462,1,20180520
2,"МЕТИС","БЕЛОРЫЖИЙ","МИЛА",1307,2,20190803
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ЧЕРЕПАХОВЫЙ","ЛУША",7433,4,20190806
2,"МЕТИС","ЧЕРЕПАХОВЫЙ","МИША",7436,4,20190806
2,"СФИНКС КАНАДСКИЙ","СЕРЫЙ","ДЕЙЗИ",7654,2,20200204
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","СВЕТЛАЯ ШИНШИЛЛА","АЙСИ",1326,2,20200124
1,"ХИН ЯПОНСКИЙ","ЧЕРНОБЕЛЫЙ","МАРСЕЛЬ",79,1,20190822
2,"МЕТИС","СЕРЫЙ ТАББИ БИК","МАРТЫН",1327,3,20190915
2,"СКОТТИШ СТРАЙТ","СЕРЫЙ ТАББИ","СИМКА",1330,4,20190424
1,"ОВЧАРКА БРИАР","БЕЛЫЙ","КАРТА",6910,4,20190308
2,"МЕТИС","БЕЛАЯ","КОШКА",1331,4,20190401
2,"СКОТТИШ-ФОЛД","СЕРАЯ","ДЫМКА",1332,4,20190925
2,"СКОТТИШ СТРАЙТ","СЕРЫЙ","ЛИЛУ",1333,2,20191227
2,"МЕТИС","ЧЕРНЫЙ","ЛАНБИ",1334,3,20190515
2,"МЕТИС","БЕЛЫЙ С СЕРЫМ","ВАСЬКА",1339,3,20190901
2,"МЕТИС","СЕРАЯ С БЕЛЫМ","БОНИ",1340,4,20190901
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","СЕРЕБРИСТЫЙ ТАББИ","ЛУИЗА",1341,2,20160208
2,"МЕТИС","ЧЕРЕПАХА","МАША",1039,4,20190915
2,"МЕТИС","ЧЕРНЫЙ","ЧЕРНУША",14357,4,20060429
1,"МЕТИС","ШОКОЛАДНО-ПОДПАЛ","НЕСС",5712,4,20131212
2,"МЕТИС","ЧЕРНАЯ С БЕЛЫМ","МУРКА",1346,4,20191019
2,"СКОТТИШ-ФОЛД","ЗОЛОТИСТАЯ ШИНШИЛА","ТИМ",1347,1,20200101
2,"МЕТИС","СЕРЫЙ ТАББИ БИК.","КОШКА",1350,2,20070606
2,"МЕТИС","СЕРЫЙ ТАББИ БИК","АСЯ",1351,4,20190606
2,"МЕТИС","Ш/П","КАРАБАС",1352,1,20190409
1,"БИШОН-ФРИЗ","ПОРОДНЫЙ","ГРЭЙСИ",1353,2,20200108
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","КОСМОС",1354,3,20191201
2,"МЕТИС","ЧЕРЕПАХОВЫЙ","МАТИЛЬДА",1355,4,20190801
2,"РЭГДОЛЛ","СЕРЫЙ СТАЛЬНОЙ","РИКИ",1356,3,20190903
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","ДЕМИК",1357,3,20190901
2,"СКОТТИШ-ФОЛД","ШИНШИЛЛА","МУСЯ",6683,4,20170815
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","БЕЛОРЫЖИЙ","МАРСИК",1348,3,20190515
2,"МЕТИС","ГОЛУБОЙ БИКОЛОР","МАСИК",1349,3,20121015
2,"МЕТИС","ЧЕРНЫЙ","ТЕМА",4561,1,20200112
2,"СКОТТИШ-ФОЛД","СЕРЫЙ ТАББИ","ЛЕОН",5859,1,20191129
1,"ШПИЦ ПОМЕРАНЦЕВЫЙ","ОРАНЖ","БАРНИ",1358,1,20180905
1,"ШПИЦ ПОМЕРАНЦЕВЫЙ","ОРАНЖ","ДУСЯ",1359,2,20180905
2,"МЕТИС","СЕРЫЙ ТАББИ","МЕЛКИЙ",7813,3,20190901
2,"МЕТИС","БЕЛОСЕРЫЙ","ЗЕФИР",1095,3,20190701
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ПОРОДНЫЙ","ТИМ",6975,1,20160505
1,"ЧИ-ХУА-ХУА","ПЕРСИКОВЫЙ","СОФИ",430,2,20150501
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ЧЕРНЫЙ","ПУМА",1283,4,20200115
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ЧЕПРАК","ЭССИ",2849,2,20191101
2,"МЕТИС","КРЕМОВЫЙ ТАББИ","БАКС",5521,1,20200320
2,"ТАЙСКАЯ","ПОРОДНЫЙ","МОНИКА",2623,2,20190501
1,"РЕТРИВЕР ЛАБРАДОР","ЧЕРНЫЙ","ГЕКТОР",6230,1,20200207
2,"СКОТТИШ СТРАЙТ","ГОЛУБОЙ","МЕЛКИЙ",5009,1,20191226
2,"МЕТИС","СЕРЫЙ ТАББИ НА БЕМ","МУРКА",70,2,20180401
1,"ВЕЛЬШ-КОРГИ-ПЕМБРОК","БЕЛО-РЫЖИЙ","ЛОРИ",1360,4,20190905
1,"МЕТИС","РЫЖИЙ","МАРЫСЯ",822,2,20200112
1,"ШПИЦ ПОМЕРАНЦЕВЫЙ","ОРАНЖЕВЫЙ СОБОЛЬ","АРТИК",2866,1,20200103
1,"ОВЧАРКА НЕМЕЦКАЯ","ЧЕПРАК","РИЧАРД",1362,1,20200215
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","СКОТИШ ХИЛЛ","ЦЕЗАРЬ",9723,3,20190820
2,"МЕТИС","СЕРЫЙ ТАББИ","РЫСЯ",1390,4,20140811
2,"МЕТИС","ЧЕРНЫЙ","КИТ",8312,3,20170405
2,"МЕТИС","ГОЛУБОЙ БИКОЛОР","БАСЯ",7902,2,20140512
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","ПУША",1364,3,20181105
2,"МЕТИС","СЕРЫЙ ТАББИ","ТИГРА",6028,4,20120701
2,"МЕТИС","ГОЛУБАЯ","ЗЕФИРКА",875,4,20190615
1,"МЕТИС","ЧЕРНОРЫЖИЙ","БЕРТА",1366,4,20170317
1,"ГОНЧАЯ ЭСТОНСКАЯ","ПОРОДНЫЙ","ВАСЯ",7090,2,20160915
1,"ШПИЦ ПОМЕРАНЦЕВЫЙ","ОРАНЖ","МИЯ",1370,2,20200201
2,"МЕТИС","ОГНЕННЫЙ ТАББИ","ПЕРСИК",1399,3,20190915
1,"МЕТИС","ЧЕРНЫЙ","СИРИУС",1395,1,20190105
2,"РУССКАЯ ГОЛУБАЯ","ГОЛУБОЙ","МАРСЕЛЬ",1398,3,20190308
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ПОРОДНЫЙ","РИЧАРД",1308,1,20200101
1,"ОВЧАРКА НЕМЕЦКАЯ","ЧЕПРАК","РЭЙ",65,1,20191115
2,"МЕТИС","ОГНЕННЫЙ ТАББИ","РЫЖИЙ",969,3,20180919
2,"МЕТИС","БЕЛОРЫЖИЙ","БЕЛКА",48,4,20190919
2,"МЕТИС","ЧЕРЕПАХОВЫЙ","СТРЕЛКА",49,4,20190919
2,"МЕТИС","ЧЕРНОБЕЛЫЙ","КАСЯ",50,4,20180515
2,"МЕТИС","БЕЛАЯ","ВАСИЛИСА",1373,4,20190710
2,"МЕТИС","ЧЕРНЫЙ","НАФАНЯ",1374,3,20190801
2,"МЕТИС","СЕРЫЙ ТАББИ","ТИГРА",1375,4,20171118
2,"МЕТИС","СЕРЫЙ","НОЛА",1376,4,20110801
1,"ТЕРЬЕР ТОЙ РУССКИЙ ГЛАДКОШЕРСТНЫЙ","ШОКОЛАД","РИЧИ",1377,1,20150907
1,"ХАСКИ","СЕРЕБРО С ЧЕРНЫМ","ДЖУЛЬЕТТА",71,4,20180308
2,"МЕТИС","СЕРЫЙ ТАББИ БИК","МУСЯ",1378,4,20180615
2,"МЕТИС","СЕРЕБР. ТАББИ БИК","АЛИСА",1380,4,20190715
2,"МЕТИС","СЕРЫЙ ТАББИ БИК","БУСЬКА",1381,4,20190414
2,"МЕТИС","СЕРЫЙ ТАББИ БИК","ЖУЖА",1382,2,20200303
2,"МЕТИС","ЧЕРНАЯ","ЭЛЬЗА",1383,4,20190424
2,"СКОТТИШ-ФОЛД","ЛИЛОВЫЙ","ВИСКАС",1384,3,20190501
2,"МЕТИС","ЧЕРНЫЙ","ТОМ",9371,3,20190815
2,"МЕТИС","РЫЖИЙ ТАББИ","ТИМОФЕЙ",9258,3,20160101
1,"ШПИЦ ПОМЕРАНЦЕВЫЙ","РЫЖИЙ","ДЖЕССИ",990,2,20200204
2,"МЕТИС","ЧЕРНЫЙ БИКОЛОР","МУРЗА",1385,4,20181010
1,"ПЕКИНЕС","РЫЖИЙ","ТЕФФИ",1386,2,20111115
2,"МЕТИС","СЕРЫЙ ТАББИ","ВАСИЛИЙ",1387,1,20110615
2,"МЕТИС","ТРИКОЛОР","МАСИЛЬЯНДРА ПЕРВАЯ",1337,4,20120601
2,"СКОТТИШ-ФОЛД","ГОЛУБОЙ","НЮША",1388,2,20140310
2,"МЕТИС","СЕРЫЙ ТАББИ","ФАНИК",1389,3,20170315
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ПОРОДНЫЙ","БАФФИ",10171,4,20181017
1,"ТЕРЬЕР ПИТ-БУЛЬ","ЧЕРНОБЕЛЫЙ","РИЧ",9000,1,20200103
1,"ЧИ-ХУА-ХУА","БЕЖЕВЫЙ","БАРНИ",7736,1,20190703
2,"МЕТИС","ЧЕРНЫЙ","ЧУЧА",968,1,20200415
1,"ПИНЧЕР ЦВЕРГ","РЫЖИЙ","ЧИКА",967,2,20200204
1,"ЛАЙКА ЗАПАДНО-СИБИРСКАЯ","БЕЛОСЕРЫЙ","РЕЙНА",102,2,20200314
2,"МЕТИС","ЧЕРЕПАХОВЫЙ","АНФИСА",1499,4,20131220
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ПОРОДНЫЙ","МАНДАРИНКА",1498,2,20200216
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ПОРОДНЫЙ","АМУРЧИК",1497,1,20200216
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ПОРОДНЫЙ","МИШЕЛЬ",1496,2,20200216
2,"СФИНКС ДОНСКОЙ","БЕЛЫЙ","БАНЧИ",1495,1,20190105
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ПОРОДНЫЙ","РОЗЗИ",14418,2,20140603
2,"МЕТИС","ДЫМЧАТЫЙ ТАББИ","МАРТИН",6089,3,20171215
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБАЯ","ГЛАФИРА",6074,2,20161109
1,"РЕТРИВЕР ЛАБРАДОР","ЧЕРНЫЙ","МИНИ",7645,2,20200307
2,"СНОУ-ШУ","ШОКОПОЙНТ","ЛИЛУ",1493,4,20170727
1,"ОВЧАРКА НЕМЕЦКАЯ","ЧЕПРАЧНЫЙ","ВУЛКАН",1444,1,20200104
2,"СКОТТИШ-ФОЛД","СЕРЕБР. ТАББИ","ОЛАТ",8023,1,20200310
2,"МЕТИС","РЫЖИЙ ТАББИ","РЫЖИК",1492,3,20190715
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","БАРС",103,1,20181101
2,"ТАЙСКАЯ","ШОКОПОЙНТ","МЫШКА",1489,4,20191010
1,"ТЕРЬЕР ДЖЕК-РАССЕЛ","БЕЛОРЫЖИЙ","АЛЬФА",6648,4,20190204
2,"РЭГДОЛЛ","СИЛПОЙНТ","ТЕМА",1488,3,20191007
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","ТОМ",1487,3,20190915
2,"МЕТИС","ЧЕРНЫЙ","КОШМАР",1486,3,20190615
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ЧЕПРАК","БОНЯ",57,1,20180905
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","ФЕЛИКС",6750,3,20190615
1,"ПИНЧЕР ЦВЕРГ","ОЛЕНИЙ","БАСЯ",5769,1,20130709
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ЧЕПРАЧНАЯ","ЧЕЛСИ",6719,2,20200330
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","СЕРЕБРО НА ЗОЛОТЕ","МАРСЕЛЬ",6666,4,20190201
1,"РЕТРИВЕР ЛАБРАДОР","ЧЕРНЫЙ","БАСЯ",1485,2,20200317
1,"БИГЛЬ","ПОРОДНЫЙ","ЖАРДЕН",1484,1,20200316
2,"МЕТИС","ГОЛУБОЙ БИКОЛОР","ЖОРИК",1483,1,20200215
2,"МЕТИС","СЕРЫЙ ТАББИ","ДИНА",1482,4,20080315
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ПОРОДНЫЙ","НИК",1479,1,20120606
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ЛИЛОВЫЙ","МАРСЕЛЬ",1478,1,20200126
1,"БИГЛЬ","ПОРОДНЫЙ","ЛЕОН",1477,1,20200317
2,"СКОТТИШ СТРАЙТ","СЕРЕБР. ТАББИ","МОТЯ",1476,4,20190715
2,"СКОТТИШ-ФОЛД","СЕРАЯ ШИНШИЛЛА","ПЛУТОН",1475,3,20190615
1,"СПАНИЕЛЬ АНГЛИЙСКИЙ","РЫЖИЙ","ХАРЛИ",6608,2,20200116
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ЛИЛОВЫЙ","ГЕРА",1474,4,20160516
2,"МЕТИС","КРЕМОВЫЙ ТАББИ","РИПЛИ",1473,4,20190615
2,"МЕТИС","ЧЕРЕПАХОВЫЙ","МАЛЬВИНА",1472,4,20150606
1,"ПУДЕЛЬ ТОЙ","КАПУЧИНО","АСЯ",1471,2,20200318
2,"МЕТИС","КРЕМОВАЯ","МАРУСЯ",1470,4,20090315
1,"ДОБЕРМАН","ШОКОЛАД","БЬЮТА",1022,3,20170320
2,"МЕТИС","ДЫМЧАТО-ПЕПЕЛЬНАЯ","ТИТИН",6713,3,20190525
2,"СКОТТИШ-ФОЛД","ШИНШИЛЛА","БАРСИК",1401,3,20191115
2,"МЕТИС","СЕРЫЙ ТАББИ","БУМЕР",1403,3,20170817
2,"МЕТИС","ЧЕРНЫЙ","КУЗЬМА",1404,3,20161015
1,"РЕТРИВЕР ГОЛДЕН","ПОРОДНЫЙ","ЛЕО",1469,1,20160505
2,"МЕТИС","СЕРЫЙ ТАББИ","МИЛА",1468,4,20190615
2,"МЕТИС","СЕРЫЙ ТАББИ","МУСЯ",1467,2,20200115
2,"МЕТИС","РЫЖИЙ ТАББИ","КЕША",1428,3,20150315
2,"МЕТИС","ЧЕРНОБЕЛЫЙ","КУЗЬМА",1415,3,20110625
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ШИНШИЛЛА","ТИМОША",1413,3,20170331
2,"МЕТИС","СЕРЫЙ","СЫНА",1466,3,20180916
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","АЛИТА",1405,2,20200120
1,"РЕТРИВЕР ЛАБРАДОР","ЧЕРНЫЙ","РЭМ",1408,1,20160410
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","МАРТИН",1465,3,20190301
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ЛИЛОВЫЙ","КОЛА",1464,2,20200415
2,"РУССКАЯ ГОЛУБАЯ","ПОРОДНЫЙ","СОНЯ",1462,4,20181015
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","БЕЛАЯ","ШЕСТНАДЦАТЬ",1406,1,20200322
2,"МЕТИС","ЧЕРНЫЙ","БАРТ",1407,3,20190505
2,"МЕТИС","РЫЖИЙ","ТОМАС",64,3,20140503
1,"БУЛЬДОГ ФРАНЦУЗСКИЙ","ПАЛЕВЫЙ","АРЧИ",1411,1,20200306
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ЧЕРНЫЙ","ДЖЕССИ",1412,2,20200306
2,"МЕТИС","ЧЕРНЫЙ","БАРСИК",1409,3,20081010
2,"МЕТИС","ДЫМЧАТЫЙ ТАББИ","ЛУНА",1461,4,20190308
2,"МЕТИС","ЧЕРНЫЙ","ПУШОК",1416,3,20191006
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ФРАЧНЫЙ","ЛЕХА",1460,3,20190721
2,"МЕТИС","СЕРЫЙ ТАББИ","ЛЮСЯ",7682,4,20130505
2,"МЕТИС","СЕРЫЙ ТАББИ","МАРТА",9740,2,20200430
2,"МЕТИС","ЧЕРНЫЙ","МИККИ",1459,1,20200211
2,"МЕТИС","СЕР.ТАББИ НА БЕЛОМ","МУРЗИК",1454,3,20190401
